time,left_knee_flexion,right_knee_flexion,left_hip_flexion,right_hip_flexion,left_ankle_flexion,right_ankle_flexion
73.0,45.10351479314947,41.55613310089154,34.61677861663411,36.63742499922179,22.760441291934573,21.432973029155598
74.0,39.55100378103979,45.56439988079179,33.93801444579364,34.00204274414122,22.54240304913568,23.192375827833885
75.0,45.302853408183914,43.77816020573032,34.50239491153754,37.16710776081544,23.1046711917712,23.015657045631862
76.0,44.649365682829554,42.48765066016537,35.72435883347142,35.91960001123946,22.55174931183149,22.80040594234813
77.0,44.3740124824562,44.33597743917021,36.434074743000295,35.557230569256646,20.751661626015682,23.56300335209643
78.0,45.11579134542233,47.23525981354805,34.72624693541662,34.97972745367464,22.137497515137028,22.55181318489887
79.0,42.00276675569524,46.11570631252097,34.15867099062917,34.10907122510839,21.911755558982033,23.314863163062686
80.0,44.51086586759446,44.0253689610645,34.40793911742565,35.46235632773158,22.470452289480303,20.394307385393887
81.0,45.08401601994391,43.587071793718955,34.74316643627788,33.71442092470046,20.68969722637687,21.011101350211252
82.0,46.327799417308874,43.05012492951833,31.81336330152256,30.624387481930317,22.55385145636547,20.388220627047414
83.0,42.755172178933925,45.93410559666547,30.229453982470215,31.003347224692725,18.3921132900057,18.610083049379014
84.0,41.606243216984424,42.550209867699685,31.68332675935123,31.406677398190524,20.990505040936718,19.964461853754422
85.0,41.22467112397555,41.6610189388983,30.164837389724845,31.221170708716283,18.783847880784972,20.62162118778687
86.0,42.389059644664805,41.489963632280514,30.239403691740858,29.942302377898972,19.15653275427761,17.535780824310987
87.0,40.43766511572228,39.13194163191622,29.832872181997896,30.583949800169965,17.63258838285355,17.28814040107575
88.0,37.97911758772587,37.12674962813721,28.577286761589953,25.849661386647156,17.922674848827437,16.08015386387182
89.0,38.2852139965383,35.887252504998884,29.933944664858416,27.40120466480865,15.608273423503682,14.484618733719687
90.0,36.32739360264841,34.67907354611919,27.62099285852526,24.06296916460603,14.099582978449051,12.578030758503509
91.0,36.23944292103962,33.28751535673895,26.60511346660363,26.15940900911458,15.819295323576588,12.899612267120798
92.0,32.290269070687685,32.95826066806142,25.994402827385677,24.135138338051505,13.491905104334021,11.433956607760729
93.0,31.375323132709273,30.449550210511315,22.881889054044983,23.760264154199128,13.047473462336656,13.772269044043691
94.0,29.78346915210213,29.97169330889623,24.503666332674527,21.24573418318284,13.302918880029369,11.22460315587419
95.0,26.67746077087468,27.26402341149243,22.191476592048023,22.87056662547002,10.307757607702994,10.301911783837872
96.0,27.82927869725217,26.041543389309997,22.139785448170187,21.674710659117405,11.243322010524299,10.88858863364475
97.0,26.315173512105694,21.505512034422935,19.138412382598617,20.260042054720564,9.409540052394052,8.279251396395772
98.0,24.510483246184766,24.511453105423904,17.695278371887024,18.593872814835038,9.268833143607278,8.091649483886787
99.0,22.78508089330746,22.359416050506443,19.730761100701216,18.69708186641872,8.930792487275628,8.44546051656339
100.0,19.716627223583835,22.120955431396244,18.452944555381595,16.474870820779355,6.877166385867834,8.99120291165012
101.0,19.992972282458727,15.15749661880633,16.240680037135178,17.748402099968317,7.183596877406205,8.119481672266335
102.0,18.98780791130671,21.61727491071737,15.678139611613839,18.182419473472006,8.968869519510687,7.595245012354379
103.0,17.281296949713834,17.373218521482436,17.553564141581024,17.056978455846952,8.233111058423288,7.230627894704084
104.0,17.340674396216183,18.466837825531222,14.34495151243114,14.558126873529226,7.089870582140833,7.436745829075756
105.0,17.410639885646756,14.598509785119603,17.40485738120528,15.624338480062809,7.279633432061874,7.201731252723627
106.0,18.987647527623693,16.569635613541035,14.109892817757645,13.493867614425849,6.7058358419579145,6.01360701959115
107.0,15.912341475194939,13.705833204242149,15.811707777666287,15.686966307903775,8.400162680196068,7.212657388422612
108.0,15.672282135086773,14.13280275936063,14.605755763594184,15.595198213395157,6.9662255889953,6.294157341865535
109.0,14.956787326755087,17.871193932539626,15.77829903525892,12.964443101048234,7.599688092918136,7.726454337583418
110.0,12.121990078790887,14.795687575795142,14.555285905949795,14.065666888284273,8.79140193882466,7.5157346610043305
111.0,15.041940363766336,15.638483372499824,15.264456013692351,15.466948067260724,7.219011117646666,10.956752863033191
112.0,15.402679377641778,16.994812847501787,15.855817753828102,15.884446556546722,9.976160424747222,8.864236944896021
113.0,19.384574420196593,16.953594946988773,15.042853306177946,15.320341727810357,7.373669918904366,8.047559755521432
114.0,15.921530667858184,17.09384573738894,17.660703264817062,17.8469386360323,11.08144145289582,9.920722891426808
115.0,17.320538393173994,18.205012579168706,16.764307881043763,18.36651748295739,9.682227518151759,11.22677540163441
116.0,17.6055034209115,22.175369619071912,17.79042925382074,18.585505919255443,10.46471790817124,13.076184229875711
117.0,16.8172291847852,19.510695532792766,17.625409628099437,18.727321019805615,9.512810112540244,11.544713342166652
118.0,21.311357950115696,21.029591886516954,16.559470429441276,21.761973906353877,11.679371024727692,11.311717695049953
119.0,21.855842865474663,23.52738782400489,20.27429203953378,23.404195713337685,11.854339138046708,14.492003607844508
120.0,23.137954150558045,24.913576931417953,24.31284568356721,21.787408305726146,13.067520251040053,13.088826115290743
121.0,21.89120684978887,26.407106224788137,23.3092072318196,22.60935794493112,14.332113855401515,14.83282893626161
122.0,26.730752232851717,27.009618462556734,23.320845789835612,24.92623022498239,16.226775992242,15.808235845848543
123.0,23.948746535324567,25.801429999179636,24.02131203143807,24.906595216515,16.273459682760176,16.782445147512206
124.0,28.396223008975767,31.455318838183633,25.363189543585822,26.16504377340356,17.159755254213426,18.308959970175877
125.0,32.29085497844696,28.784827618789016,26.988863352409673,28.202682033084994,16.52427612425598,17.67770201232674
126.0,29.018541220621017,32.45243381915768,25.898122872644755,25.98351708636818,17.4805822050104,18.795562462812228
127.0,31.149034026894977,32.34123360149402,29.61193042497956,30.783633158089614,20.8680167333303,19.722317764708396
128.0,33.62212442415455,34.81590906717591,30.0601279467959,30.173831272918964,19.00138708289455,20.50615605509161
129.0,34.1569031058911,36.79564916785483,30.948437514573257,30.426943373597627,22.012766349630116,21.020834294327514
130.0,33.97651040580042,38.11195778876102,31.446906033643902,31.588616636900284,20.679945920738724,21.866281187635547
131.0,37.73276642779465,39.51398385196127,31.7192376111988,32.358674125549115,21.43256334855647,22.717134028493703
132.0,37.28764715001919,42.46411333653698,33.21119238268466,30.960402701382304,22.943659679081897,22.64027205411866
133.0,40.75393507890181,41.785939801557696,33.74802122600587,35.38554402150885,23.519530360406357,23.003150879062055
134.0,39.726501997936026,41.69053144533834,33.166769295435735,34.109138181809364,22.43875279527375,21.19383684441333
135.0,44.38166800580062,44.33355797527997,33.37122529560833,34.968559250977904,22.387816957638268,22.975086544724643
136.0,41.71254728434308,45.37352686801389,34.55918424875543,35.86193473863861,22.86893839703675,23.47398265798495
137.0,43.10622886031842,42.314023318956075,36.57889919574398,33.680678607876345,23.332432638215458,23.713154416301343
138.0,45.37571086771607,45.476212625699425,33.41914506616403,35.56126016632145,23.87551690860065,22.20182493996311
139.0,42.7338160462737,45.9108694488894,33.23206356857625,34.659097218085066,22.898405573191056,22.066222937505575
140.0,45.200300237329245,44.54329557617878,35.17797953664744,35.88384457300592,23.344148510417373,21.905059768913866
141.0,46.95035496264241,47.03396001071285,34.92878488497336,32.10390486107097,24.117520176468407,22.694743277015377
142.0,42.55917493890358,44.57649608357042,34.86458776273727,34.23003739495731,22.53963898938882,22.79985570406768
143.0,45.078530251917655,44.67323132844648,34.64169439273703,33.22452693446428,22.077627505148243,20.89855643171093
144.0,44.874690839611795,43.76381809644444,33.68006901584327,33.976183852190324,19.787105713912464,21.691013109722856
145.0,45.19616014053621,43.44523615347977,35.24530443775184,33.446573698595,18.152320659266742,20.325782530421527
146.0,41.566441515790444,41.041789836801215,30.961435899581353,31.37966242133333,20.590678450487104,19.44528918011747
147.0,40.7055175475176,39.66370468673831,31.23461706538348,30.648269764559913,19.474750725999037,18.679805281012428
148.0,42.60669335905509,43.2349778375171,31.37897268939231,30.579170254331075,18.376406835915645,18.920535949647054
149.0,41.288697252529424,38.48387557987926,28.740142123214884,28.78801621575973,18.417454789231243,17.75052467075269
150.0,40.13005687787557,37.08086452071537,29.652961603219513,29.977786165848674,17.36454312476871,18.92756528315001
151.0,39.08762535914529,34.06589516240142,30.961169930179757,27.588134926920088,17.77952010613627,15.009804575398228
152.0,36.275943250439255,34.99266597542495,28.056247353412196,23.576288956192,15.94814008665453,15.581807172317474
153.0,36.299489142700686,32.56214066107428,27.341515906240385,25.627750055048253,14.316782185217317,13.735544188367035
154.0,34.98638406113355,35.5600349692715,24.56533880478734,23.83337925284659,15.254911437137835,12.60384436201784
155.0,32.025485102027396,33.13103041850561,24.339998148212,22.12340051917005,13.256000274060282,12.685906329644505
156.0,34.41496655120879,29.087222239022474,23.63069584133448,21.606502220391018,13.223310150351784,12.080781141934963
157.0,30.83019713815674,32.000050954601264,22.710156070150642,22.25225699954891,11.466017956335152,14.138797663872364
158.0,26.8344420007808,28.60976950987455,23.65893938735387,22.773654822057786,10.570797223314834,10.351436014022564
159.0,28.121951692337905,25.194203174761086,21.84851510103006,20.651601504653314,10.619750059891462,8.764967811731736
160.0,24.21942774468304,20.519820169929506,18.9420305876909,18.69167322127332,9.907975184760105,9.5787279785414
161.0,25.449555647853543,26.350084062909072,19.715283021250613,19.166018210725344,9.785544296413848,6.698543334179243
162.0,24.651563572534112,19.544857230552914,19.216799274716667,17.33123820404598,8.504537618415887,8.21090899323776
163.0,20.398192453170743,17.960301644345407,19.25032542253429,16.38295877166124,6.466505992071628,7.915489013643124
164.0,21.87346395864727,20.857075512477614,19.113128038539088,15.24334701792295,7.466689847759588,8.361608281070264
165.0,19.942391254867903,21.984347431494434,15.410469189609088,14.022135096082891,8.360826365268869,8.282442314391393
166.0,19.55780906197726,19.519282557469545,15.15130065073255,15.24085142478497,7.011443985720439,6.623910340439135
167.0,20.28806280368472,17.532358176355974,14.199666441958776,15.57568926910859,6.88109655683231,6.874185457037298
168.0,16.318412322273126,16.955271321482382,15.105201250276053,15.043401545165699,8.011175977573169,6.23568372080524
169.0,14.932535562448239,16.85916095997711,15.718979998519174,14.531839026047209,6.289831324156987,5.930662401427241
170.0,14.244765977368363,16.377417808455498,16.21580075949096,13.867360416433751,5.515921737992035,7.504886735635374
171.0,14.015309496327191,15.468286145330119,14.911114460898862,15.803301625315635,7.034360836729245,6.135658468058409
172.0,14.930846445254902,15.159685189832647,14.689589167387854,13.663181641382522,6.9250700654062625,7.28471350109866
173.0,15.515111496129798,15.016219601091224,15.425849536016912,16.44278851743093,6.73309408191727,7.067208604216112
174.0,15.52514549193553,14.234663034677622,14.509383538862721,14.671515079376086,7.887004108216645,9.044426292998352
175.0,16.60638479153167,15.34631991592798,18.381621968121884,15.425055920320546,8.986248753954877,10.793532125093078
176.0,15.786835369045,13.771828031839174,14.398784972602517,15.108286654646323,8.982813464258774,8.247901892752669
177.0,18.491564368868207,16.844457867524156,17.090117578059985,16.888444956020475,9.856470948242217,8.308318937852158
178.0,16.594982057859347,16.319756664351328,19.918454995358807,19.357237294618574,11.974745119265151,10.69664439763608
179.0,21.882897074962102,17.0798073226012,18.195022157916974,19.570425482069904,10.47865242142856,11.539172819382584
180.0,19.67369232007237,20.050134743397717,18.723624933935366,20.951020638166327,11.801823658069496,12.478814359000397
181.0,18.494557182043074,23.015511093422678,19.347979596360172,21.280914834401788,11.750941689643966,12.577890190872688
182.0,19.321168916814067,23.542846064602497,20.43787376116614,20.250790021067434,12.177850986220033,13.607368494660976
183.0,22.889079778463802,21.12576476348683,23.222611984915712,22.133316313440723,13.22310014006864,14.971225283513663
184.0,23.146321490932774,23.378348518100303,19.876029089038347,22.57377078691706,14.124956301451345,16.44381239509933
185.0,25.93379146409395,27.70655185593301,25.350130183413604,26.101333476063175,15.762857300001615,14.243968906985335
186.0,27.005251510811004,26.291283522479606,22.79589500827615,24.068080502356576,18.548093464004378,16.613734224832218
187.0,27.65577124380171,28.920015661828952,25.184244082986815,27.571209323896454,16.26663022758781,17.960328224500227
188.0,27.986774809721883,31.58141846563905,25.983678792271128,28.54988672396012,17.329894124943703,17.56494677837241
189.0,28.484069480073373,30.79564146264883,28.18460600355443,30.62869353025826,18.419799869871873,20.91569575302887
190.0,31.57838571684375,33.87557637896334,26.515400065938458,28.862029692573536,19.58032496997132,19.208909077528073
191.0,35.002111311229605,33.14868568992117,29.908260803027265,31.085444243073187,20.107869769711595,20.414416273537803
192.0,35.470864548493736,35.62842893966658,32.659829199521184,33.793380901042624,21.739804754493182,21.568609419659477
193.0,34.661872237525415,38.325659378579296,29.419589891684637,31.07846618836092,18.58619525228198,20.91810511125495
194.0,38.10575786614221,36.69360744549651,32.0472836018138,30.673685856482653,19.122460029861156,20.094579757328923
195.0,39.66107411538727,40.89016640796263,31.721355540165554,30.880725334381733,21.44527463312319,21.87490747890449
196.0,38.90366814672033,41.24414453189224,33.647802022502695,34.531695441050296,23.40086219336473,23.6224369851102
197.0,41.50418888920051,43.03384099423231,33.69941833931558,31.869672257605977,21.02734839757755,22.469669015350668
198.0,42.292419140275584,43.35053271072203,33.3596682164231,34.044462672953436,19.79893180244205,22.09569694522828
199.0,41.30020606287907,45.74038940587518,35.076692278324224,35.28298100211651,23.513310652906462,23.924015410644074
200.0,44.230859801436836,44.42470505869028,36.923422909413844,35.14987470255497,23.24200042484407,22.643863458207342
201.0,45.07804509427077,43.99319945481677,34.698579508286315,35.5084628384477,21.884429947430963,22.361092743298713
202.0,46.26188463126755,45.074942342087034,35.86163853200451,35.235045769749014,21.885713956228003,22.83867788568024
203.0,46.47219916559096,45.81184054569462,33.416370393342596,36.37370592216224,21.719478076382256,23.20111208223671
204.0,42.9303894502044,45.025737019670544,33.691343294004554,33.46874758813461,22.540897190091872,24.478973761271355
205.0,43.54570935430931,44.81948795608506,35.17841477847762,33.47555817462217,21.4709449533558,22.52048121594587
206.0,45.53115332009223,43.3643033358216,36.06889157501556,32.94438395259851,22.187309027263968,22.382193260797084
207.0,45.18796979390006,42.93757713483218,34.2983113054663,34.36278655959569,18.36772663150437,20.183323584260002
208.0,44.704500040617674,41.203455022685695,32.99088674873278,33.858419924085005,19.83243791812006,19.073512663232435
209.0,49.086460166367345,45.174199692821254,32.777091304518976,32.65308261224203,18.97332680829088,19.520851777760413
210.0,43.40617034408059,39.80111757392947,30.611122948296163,32.794418361770305,19.2021797497688,18.880281940013166
211.0,43.37026088728729,39.62806054689584,32.09964435312883,29.159501494324928,18.235064266263432,16.97149119187492
212.0,42.09842098882954,38.48372804389979,31.631950209964707,31.71705896480333,18.847847713135316,17.121126680717815
213.0,40.53842581921228,39.70211236818154,29.173881631542265,30.640391262604112,15.437084438961769,16.91921100808263
214.0,37.8868219358044,36.6321605289749,28.248454339238034,28.75327290997218,16.565384882694282,16.088572724616863
215.0,38.21303887715284,37.590370483834704,28.189580388859742,29.03802544847965,16.286515752810487,15.433477379061042
216.0,34.55951955301774,33.29555383355007,26.37580307470566,23.922276312785115,16.785836962238722,14.421871966744805
217.0,33.950561859805916,33.268291380267264,25.83086502444749,24.28214914358078,13.649141265513915,12.834299975875874
218.0,32.121754815187906,30.112315663108028,27.43115305409578,23.03126989294086,13.665767239498447,12.054382502862781
219.0,31.4881474520772,33.08495405230402,23.617203204864044,23.792410982441226,10.764420336949286,10.620603137034662
220.0,33.3392182106542,26.589053440094535,22.496627611506945,20.700185024366956,9.427598330715513,12.88737893950102
221.0,25.569553279751183,27.354684756239106,21.18330374512734,21.93343734799062,11.947378276097623,10.438045123742784
222.0,27.91934397646039,26.391196189232442,21.917473534585593,21.772898248190963,10.419034465475441,9.567448498875173
223.0,23.021457061049816,24.657363399355702,19.910785867533182,20.11498692900516,10.970814244468448,8.28324987019358
224.0,23.328766954494355,22.414450824775795,18.501495802918676,18.83087817173133,7.838639062676312,11.625271614524445
225.0,24.325808208543407,21.2263841237564,20.075941782065144,16.57960443047665,9.20951585172542,7.156908734375739
226.0,21.517535201999735,20.30128262297492,19.468576044973915,16.095795980895378,10.099054607142488,7.409653131836472
227.0,18.61894824811234,18.927075656893592,16.39150886135939,18.037338644604297,8.258206665799824,7.934157514729749
228.0,18.074623095446373,19.613844385561087,14.297948016615557,16.98334512648958,7.794902184034738,7.873107731855714
229.0,19.187422333770765,20.62247843975947,17.257142749607503,15.601077424801558,7.281450846935794,8.062607590250494
230.0,16.211143989796735,15.735951805193022,14.826345057142607,14.839627002720226,5.533794077908897,8.822952283934093
231.0,16.896877367077735,13.91714680271328,16.289869176634618,12.699874971059854,8.370916711875179,7.511949718367691
232.0,16.04020903193764,15.379254613932062,12.76671983753931,13.73415681778471,6.394934423101912,6.02008503285608
233.0,14.534277165050218,19.065830634671737,16.090296526165208,17.30094298320139,7.580599089205765,6.968667308927312
234.0,18.412182762178254,13.82325772835446,13.553833763496785,13.558598105825475,5.6625781274778335,7.760620518477441
235.0,15.979648113786073,17.469535326116688,15.972061733908264,15.509391328026664,6.273328481455776,9.823599145452834
236.0,11.973146237964174,17.659268407657322,15.299143223965089,16.774917950288696,9.190460503169245,6.732538500696267
237.0,15.422398658696794,14.592640951280059,14.42125787917847,14.43830917833101,7.783041690162707,9.776530691673589
238.0,14.430343616689468,16.7024523924596,15.455772804421626,16.634582543638007,10.027229662490907,9.261685688923269
239.0,17.127627775876004,18.85891950459345,17.23651212224873,18.092941378073238,9.003540660318317,10.486551972205286
240.0,15.227543462251594,16.550703349369826,17.094516076798733,17.617213335509767,7.806823664017948,10.167145044443073
241.0,16.94729029865071,17.64579355943717,18.303509725788047,21.752985463019908,11.161207360810726,10.094394646748697
242.0,18.708645018061365,18.030799852908633,20.68263049763834,17.08410559069492,10.346934959119391,12.395985450815482
243.0,20.20195401508678,18.444217598290376,17.20933476729549,21.19150833195443,12.343801484931193,13.041350018267844
244.0,18.165908083745972,20.155720734424126,21.861689186056097,20.599028754391927,12.412129858702277,14.126891318320556
245.0,20.627885198261712,20.545640743997286,20.93161796429554,22.659952924756787,11.611716124637965,13.92788136383918
246.0,21.669133177399235,23.760711461290416,20.655107880965023,23.223111522765173,14.105480764588384,14.138294942033388
247.0,22.729592410040965,23.945513261841203,21.097166589839254,22.796695062490276,16.934340107506006,13.978877585179958
248.0,27.748654468850813,26.890993278775237,23.44953803008983,24.947441877642753,16.030651038718258,17.15121329643668
249.0,27.147786977530497,25.680880279227964,25.778626341000862,23.442598983576804,16.274322275291784,17.536597653519742
250.0,26.12339781703084,30.005289658359004,25.519021780801708,27.388697036057263,18.188051573032652,16.906684199313386
251.0,30.885762230619484,32.25841453029557,28.478185951668408,27.99867537303336,18.083135297380455,18.06495108090649
252.0,34.191355383401074,29.506596589200207,25.899474385782824,29.356975742593406,18.813058984465883,18.831818636100333
253.0,34.045897943884114,34.522412675538455,28.57607680280642,30.774147932858472,18.20695227589267,18.467695744977895
254.0,31.68227287183602,37.22737879904246,28.00153380945812,30.81436561831637,20.18452820274989,19.735634949412802
255.0,34.65952420103314,34.94214738609403,30.80958006921468,31.366057524958325,21.58876076243488,19.96663724703047
256.0,38.65697563791077,40.56869129535368,32.25261508931715,30.884364678528897,20.2644054517368,21.174184994016716
257.0,36.998328516668906,39.91105384584965,31.436732530105154,31.77091958841716,23.011159827151584,21.26835114015755
258.0,39.948254474019926,39.354952240146055,29.500527876843464,34.65741155159361,21.915342614341988,20.73041623642941
259.0,41.574421103927634,41.354723140707485,33.47206778353659,35.482413284956074,21.469651645757608,24.656870986511056
260.0,40.047981049826916,43.187485379853804,34.28289706018911,33.91104392304573,23.63191283286182,24.087401875860568
261.0,42.26070697697852,43.252224284281986,34.68193015257424,34.59805424163091,22.548066909093066,22.17813876950272
262.0,38.27631518705973,44.603298658599854,36.025789575113556,33.70803918104665,23.716673078508812,23.272371339509775
263.0,42.258583207928865,42.933266027771424,33.50831201546031,36.353755953099316,22.708191310597627,23.380273929113766
264.0,43.935424190300715,44.94440588261287,35.762707065318914,35.79843761700034,22.90298269576257,24.0371918367347
265.0,42.81868987361148,42.7990998628101,36.430946443543775,37.28297197287209,23.339666186295513,21.832402400575944
266.0,47.368288564065026,44.833067050832256,32.81920594830777,33.753644784835835,22.94190448482603,23.471569319367113
